,id,name,overall,pace,shooting,passing,dribbling,defense,physical
15119,248246,debjit majumder,55,54,51,49,60,40,55
15120,263308,aiden marsh,55,70,54,38,54,21,43
15121,276713,jean baptiste mendy,55,69,26,33,37,54,63
15122,265669,jevon mills,55,54,27,32,37,55,63
15123,266718,kiyan nassiri,55,68,56,46,59,21,50
15124,259396,kieran ngwenya,55,70,34,43,52,53,58
15125,259644,andreas pyndt,55,77,42,49,59,50,58
15126,276645,elmin rastoder,55,58,57,39,51,20,55
15127,275460,jose rio,55,52,52,48,58,21,54
15128,260460,kyle robinson,55,67,53,45,53,26,60
15129,264255,jason sraha,55,65,25,35,38,55,67
15130,272751,alexandru stan,55,61,52,45,55,26,61
15131,260743,hunter sulte,55,58,57,56,59,22,47
15132,265527,oliver tipton,55,53,43,44,38,54,61
15133,268541,filip trpcevski,55,70,54,49,60,26,37
15134,271002,cem ustundag,55,68,41,54,64,43,44
15135,254092,valpuia,55,60,27,36,36,53,70
15136,238894,luke wade-slater,55,66,52,53,55,50,59
15137,243102,wang xianjun,55,67,37,48,50,52,59
15138,275734,tristan zesiger,55,54,56,53,59,24,49
15139,275440,aaron akale,54,63,55,39,55,19,47
15140,263902,bader al enazi,54,56,50,56,58,42,54
15141,263894,adeeb al haizan,54,76,54,44,52,24,58
15142,268424,casper andersson,54,57,55,54,58,31,52
15143,276433,magnus bttker,54,68,50,45,55,21,58
15144,277312,jed brown,54,87,44,44,50,25,41
15145,247708,cai mingmin,54,62,44,58,54,44,49
15146,264362,dinpuia,54,58,36,37,42,53,65
15147,267636,cj dos santos,54,55,53,54,53,27,53
15148,264748,viktor dryselius,54,57,52,56,58,31,54
15149,271936,nassim elouarti,54,56,46,51,52,52,52
15150,269133,florian engelhardt,54,67,39,50,52,54,49
15151,260724,marcus ferkranus,54,48,21,37,33,55,60
15152,272312,parthib gogoi,54,83,50,46,56,25,49
15153,276281,gideon guzy,54,68,26,41,52,47,54
15154,272529,mustapha isah,54,82,41,43,64,21,34
15155,272380,noah karunaratne,54,68,45,47,63,35,50
15156,247628,prasanth karuthadathkuni,54,82,41,48,54,26,53
15157,261425,imran khan,54,69,45,50,56,49,50
15158,248327,provat lakra,54,72,29,41,50,48,69
15159,228533,lee jun hee,54,57,48,51,56,46,51
15160,271033,andrea librici,54,64,43,55,59,50,50
15161,269579,lu zhuoyi,54,73,49,45,56,46,47
15162,268767,jack lynn,54,51,57,43,48,25,56
15163,277209,ronny nelson,54,55,21,39,37,55,57
15164,277315,kitt nelson,54,65,46,52,59,35,36
15165,269958,leon nubel,54,58,52,53,56,35,48
15166,275300,connor o'brien,54,77,29,43,52,45,58
15167,275242,jakub pochcio,54,62,35,48,56,52,56
15168,277525,oscar priestman,54,70,42,49,52,48,62
15169,271879,miguel reichmuth,54,54,42,54,61,53,39
15170,260108,rochharzela,54,73,42,52,58,32,39
15171,263985,noah rupp,54,59,48,56,57,42,49
15172,276753,samuel sandoval,54,68,44,47,54,29,56
15173,271736,bailey sloane,54,68,28,37,49,51,48
15174,248317,michael soosairaj,54,71,48,49,54,46,55
15175,273804,karlo tomasec,54,59,34,44,44,55,58
15176,259131,jacob trenskow,54,66,46,52,57,46,44
15177,272887,xavier valdez,54,58,53,54,55,27,52
15178,274852,andrew wogan,54,54,53,55,54,26,54
15179,261946,halik abraham,54,69,41,53,60,44,60
15180,269686,sultan al akouz,54,68,46,50,54,31,45
15181,274707,kaden amaniampong,54,69,24,44,43,54,53
15182,271336,dirk asare,54,70,32,46,54,51,61
15183,276969,leon avdullahu,54,60,35,49,56,50,56
15184,274399,daniel babb,54,60,38,43,48,52,52
15185,264206,ahmed bahusayn,54,64,48,55,57,49,57
15186,252756,brendan barr,54,62,41,49,56,49,60
15187,248815,kevin berkoe,54,78,28,34,50,48,60
15188,258586,will blackmore,54,55,56,52,54,24,52
15189,269948,tom booth,54,53,55,52,56,29,52
15190,248177,sauvik chakrabarti,54,60,42,46,51,52,67
15191,140300,peter cherrie,54,54,56,52,49,22,52
15192,257684,makan winkle chothe,54,76,44,50,56,21,38
15193,272507,eanna clancy,54,54,25,41,43,54,57
15194,252473,chay cooper,54,73,49,52,58,35,46
15195,253509,sourav das,54,42,36,49,52,48,68
15196,244053,sam durrant,54,68,46,52,57,37,44
15197,272914,otega ekperuoh,54,57,56,53,56,23,55
15198,275655,fei ernanduo,54,60,52,38,52,18,55
15199,248294,saviour gama,54,73,42,44,53,46,54
15200,269328,carlos gavilan,54,68,49,51,55,36,54
15201,272538,finn hetzsch,54,70,33,46,52,47,52
15202,263096,james holden,54,53,54,50,55,30,52
15203,269950,matus holicek,54,74,47,47,56,31,52
15204,273703,jarlath jones,54,59,39,48,48,52,55
15205,268296,kasper kiilerich,54,52,54,50,54,23,57
15206,276991,krzysztof kurowski,54,74,25,39,49,48,50
15207,273087,alexander heden lindskog,54,60,25,41,50,53,60
15208,271157,matty macarthur,54,77,43,47,57,26,44
15209,270630,saurav mandal,54,76,46,49,52,30,53
15210,272673,zach mitchell,54,68,28,37,39,53,66
15211,248292,mohammad nawaz,54,55,51,54,58,39,51
15212,262016,danny norris,54,64,50,48,56,42,48
15213,274138,aaron pickles,54,58,26,32,38,53,67
15214,256304,parag shrivas,54,64,28,42,45,53,67
15215,248301,kamaljit singh,54,54,50,53,55,34,51
15216,239147,oskar snorre,54,56,52,53,56,32,53
15217,276744,razvan andrei tanasa,54,74,44,54,56,43,50
15218,276041,leon-oumar wechsel,54,55,54,55,58,23,52
15219,270034,fabian wilfinger,54,67,43,53,54,44,61
15220,256274,laurence wyke,54,55,24,30,37,54,62
15221,272906,dhari al enazi,54,63,30,41,45,52,53
15222,257965,hassan al slais,54,49,55,35,49,20,69
15223,271502,serif berbic,54,54,55,54,55,33,51
15224,266876,eirik blikstad,54,59,28,40,50,54,50
15225,271183,cosmin bucuroiu,54,73,48,47,58,25,42
15226,272448,tobias cabrera,54,65,52,43,55,16,43
15227,267526,josh chambers,54,71,48,51,57,28,42
15228,222173,chen jie,54,55,43,49,57,56,69
15229,261899,chen keqiang,54,56,52,50,56,44,56
15230,268888,joel cotterill,54,59,43,54,53,47,53
15231,270706,kieran cruise,54,64,30,44,50,50,51
15232,246715,sarthak golui,54,72,31,34,49,50,70
15233,274100,ramon guzzo,54,66,32,44,44,55,57
15234,253677,han dong,54,73,53,46,55,28,53
15235,274955,simen vatne haram,54,63,30,37,45,54,52
15236,262133,brooklyn ilunga,54,77,48,47,55,47,52
15237,276723,hamzad kargbo,54,54,54,41,48,26,67
15238,258411,ajith kumar,54,72,32,41,50,48,59
15239,276990,miosz kurowski,54,62,44,50,61,33,47
15240,191924,lee bum young,54,57,49,55,56,39,55
15241,271109,ahmed longmire,54,63,25,31,33,55,65
15242,253708,ninthoi meetei,54,87,42,44,56,29,43
15243,275331,liam moller,54,73,48,51,56,34,46
15244,263849,claudiu negoescu,54,70,43,45,57,32,43
15245,269715,leander y,54,55,53,53,55,21,50
15246,262572,niclas holm pedersen,54,69,49,47,59,25,43
15247,256039,jonathan perez,54,73,50,48,58,26,38
15248,276453,marcel potoczny,54,52,52,56,60,29,56
15249,261585,wilfredo rivera,54,77,42,47,55,25,41
15250,276964,jannik robatsch,54,65,27,42,44,53,58
15251,256034,abraham rodriguez,54,56,52,51,59,25,54
15252,270742,alex saji,54,65,31,38,42,53,66
15253,277325,josh seary,54,73,38,49,53,46,55
15254,273024,johannes selven,54,81,47,47,58,26,35
15255,275726,saliou thioune,54,63,47,50,60,36,49
15256,259291,christian torres,54,64,54,45,56,23,47
15257,275286,fabio vargas,54,60,28,38,52,51,50
15258,277002,yannick votter,54,68,55,45,62,24,40
15259,241621,wei lai,54,56,27,28,42,59,53
15260,246243,jay williams,54,65,27,38,45,53,64
15261,231146,waleed al enazi,54,55,53,53,56,36,53
15262,270893,sebastian banozic,54,54,51,55,56,30,51
15263,258670,ben bottomley,54,54,53,55,54,24,52
15264,248268,ajay chhetri,54,55,38,47,50,49,65
15265,259311,rohit danu,54,76,52,46,55,26,43
15266,276676,malik deme,54,69,47,47,60,26,38
15267,246992,mark dignam,54,50,41,50,55,50,60
15268,276889,matthias dollinger,54,71,24,39,52,51,47
15269,261419,michael edwards,54,52,27,32,32,52,68
15270,265596,sam gale,54,65,35,41,41,51,68
15271,274861,aldo galeano,54,52,56,51,57,28,52
15272,268799,hunor gedo,54,54,55,55,55,25,52
15273,255071,joe gubbins,54,54,25,35,37,54,59
15274,266121,steven hall,54,59,56,56,58,24,49
15275,277342,matthew hall,54,55,47,45,61,26,55
15276,267736,lorcan healy,54,53,56,58,53,52,50
15277,276377,lucas hgsberg,54,70,25,40,52,46,58
15278,266148,corey hollman,54,71,48,54,56,48,55
15279,269610,stian aarnes holte,54,53,31,37,34,53,61
15280,269477,hu jing,54,61,27,34,39,56,56
15281,268886,bradley ihionvien,54,78,51,40,52,24,62
15282,267922,jacob jackson,54,53,52,49,59,27,51
15283,241331,jiang zilei,54,75,45,49,53,39,59
15284,266424,zak johnson,54,63,28,40,52,55,55
15285,247371,cian kavanagh,54,63,51,50,53,25,64
15286,276461,lukas kelly-heald,54,65,37,46,49,51,60
15287,270763,maciej kowal,54,58,54,57,53,29,51
15288,253738,liang shaowen,54,70,50,40,48,51,64
15289,268544,murphy mahoney,54,55,57,45,60,20,49
15290,277233,mohammed mahzari,54,80,42,51,58,48,63
15291,267800,jack milne,54,60,34,53,49,51,57
15292,277271,isaac moore,54,69,40,51,53,46,60
15293,276823,robert marian popescu,54,72,45,48,56,25,52
15294,248318,mobashir rahman,54,67,48,50,56,48,67
15295,253726,amey ranawade,54,72,26,39,51,49,58
15296,254475,sumit rathi,54,71,33,42,49,50,66
15297,268413,magnus rugland ree,54,55,54,57,52,23,52
15298,277572,mansour saeed,54,69,32,43,53,49,62
15299,263373,jamie searle,54,55,56,54,53,23,53
15300,271637,hussain sibyani,54,80,25,38,55,47,49
15301,263730,bidyashagar singh,54,64,51,43,56,35,59
15302,250856,amarjit singh kiyam,54,71,42,52,59,49,58
15303,272960,melvin sjoland,54,64,42,56,55,39,51
15304,259186,scott smith,54,63,47,53,55,46,57
15305,266332,sam taylor,54,67,55,35,51,17,48
15306,271988,musa toure,54,83,46,46,55,30,40
15307,271166,roberto voican,54,62,42,57,56,41,40
15308,263811,josh woods,54,77,53,42,55,19,51
15309,261954,yang zihao,54,68,28,38,44,50,64
15310,260250,ziyad al jari,54,52,30,32,37,54,64
15311,271663,emil benny,54,70,45,55,57,42,54
15312,268575,luca bolletta,54,51,54,53,57,42,53
15313,261246,matthew bozinovski,54,33,27,32,34,53,69
15314,276583,livan burcu,54,64,44,51,57,50,50
15315,262557,max caputo,54,63,52,43,50,29,61
15316,271011,ayush chhetri,54,63,38,48,56,49,58
15317,277077,ilias el hari,54,67,51,45,61,24,39
15318,261022,bento estrela,54,80,39,54,62,37,54
15319,262379,michael halliday,54,67,29,43,48,49,58
15320,276647,diego heller,54,54,55,55,56,28,53
15321,267892,donal higgins,54,64,48,52,58,50,59
15322,252754,joshua honohan,54,63,34,46,53,54,57
15323,276678,luca jaquenoud,54,62,30,42,46,53,55
15324,271664,jithin ms,54,78,48,49,56,33,55
15325,267969,rory jordan,54,66,51,49,57,34,46
15326,274532,wiktor kaminski,54,69,54,38,53,22,53
15327,268429,david kubatta,54,54,22,37,31,53,66
15328,272952,anton kurochkin,54,65,45,48,59,32,43
15329,276936,mateusz lechowicz,54,62,28,33,33,55,62
15330,255501,lee kang han,54,59,47,44,52,49,52
15331,264789,magnus nielsen,54,55,52,53,56,28,53
15332,276640,alan omerovic,54,56,53,52,54,25,52
15333,273595,taulant parallangaj,54,54,25,31,32,53,63
15334,248252,jayesh rane,54,70,50,53,59,39,61
15335,262915,frederik recktenwald,54,76,35,44,59,49,36
15336,277053,alessio rizza,54,60,31,33,48,53,53
15337,269475,zac sapsford,54,78,50,46,55,32,53
15338,264499,huidrom singh,54,66,28,37,51,51,52
15339,269671,jiteshwor singh,54,47,37,46,56,49,46
15340,271224,harrison sodje,54,71,38,43,48,50,63
15341,269691,joe taylor,54,68,55,36,45,20,57
15342,248334,redeem tlang,54,77,45,48,56,29,53
15343,256994,isak vanlalruatfela,54,68,49,52,57,40,42
15344,270594,tomasz walczak,54,64,53,40,51,19,56
15345,270122,jack warshawsky,54,56,51,51,56,31,52
15346,233945,wu wei,54,62,47,50,54,54,69
15347,271112,gavin beavers,53,58,46,57,59,22,53
15348,277582,xavier benjamin,53,54,32,40,43,51,58
15349,271927,mark byrne,53,55,54,52,52,19,52
15350,272877,cian byrne,53,59,30,39,43,53,57
15351,257250,ludvig carlius,53,62,41,52,54,46,50
15352,263294,aidan denholm,53,67,49,56,61,34,41
15353,253724,kingslee fernandes,53,63,42,48,57,46,49
15354,264366,julian gaines,53,63,24,44,51,48,56
15355,255054,nathan harness,53,56,52,50,50,21,50
15356,276078,emmanuel harvest,53,68,34,44,50,51,66
15357,274104,krisztian hegyi,53,53,52,50,55,25,49
15358,276317,erik herrmann,53,59,53,57,57,30,40
15359,267486,andrin hunziker,53,60,51,38,44,25,66
15360,263726,oliwier hyla,53,68,30,39,49,48,51
15361,260394,kim ki hwan,53,62,33,49,54,47,58
15362,272701,michael leddy,53,64,53,44,57,23,44
15363,261901,liu jiahui,53,56,26,41,30,52,64
15364,259350,adam mackinnon,53,64,39,52,55,41,53
15365,277366,alfie marriott,53,55,53,52,55,37,49
15366,254277,emmanuel ochoa,53,53,56,48,54,24,55
15367,274489,fabian pekruhl,53,52,58,58,57,25,50
15368,271389,fabricio quaglio,53,75,50,40,52,30,52
15369,274820,kiban rai,53,72,48,50,56,39,42
15370,247631,mohamad rakip,53,73,25,38,44,48,65
15371,256993,paul ramfangzauva,53,51,34,50,51,47,69
15372,277533,phoenix scholtz,53,75,31,43,49,46,53
15373,273007,sha yibo,53,59,25,28,37,57,50
15374,261104,shin sang eun,53,71,52,37,55,22,49
15375,264645,cieran slicker,53,51,60,53,56,27,47
15376,248253,komal thatal,53,82,46,43,57,26,33
15377,275466,bartosz tomaszewski,53,64,31,31,44,54,60
15378,265630,brad williams,53,76,44,43,57,30,42
15379,259488,vishal yadav,53,54,52,53,55,20,54
15380,252335,luis zamudio,53,55,59,56,52,27,52
15381,269538,ablikim abdusalam,53,55,38,49,57,42,46
15382,269559,malek al darwish,53,69,47,49,53,36,46
15383,271569,osama al mermish,53,54,49,48,57,39,50
15384,263766,othman al othman,53,78,44,44,54,19,33
15385,270746,faisal ali,53,81,48,46,54,29,56
15386,255597,chen chunxin,53,72,40,54,55,49,49
15387,273576,cameron elliott,53,55,54,42,53,23,54
15388,276242,josh hallard,53,68,24,42,49,49,57
15389,266344,tega ikoba,53,73,50,34,44,21,63
15390,269789,rony jansson,53,63,23,43,46,54,55
15391,275304,ji shengpan,53,59,43,48,56,37,53
15392,265702,alexandru jipa,53,69,45,50,53,42,62
15393,234328,kim hyeong geun,53,51,52,48,55,32,53
15394,264360,emil kischka,53,58,45,52,58,39,48
15395,276884,olaf korczakowski,53,68,47,48,54,28,48
15396,275591,jan abedzki,53,64,44,53,55,34,56
15397,263030,evan mclaughlin,53,55,48,54,56,36,35
15398,270743,manoj mohammad,53,69,30,38,49,48,63
15399,261876,conan noonan,53,64,50,39,57,18,47
15400,261667,matthew o'brien,53,60,52,50,54,48,52
15401,263167,charlie o'connell,53,65,35,43,48,52,57
15402,277034,igor orlikowski,53,64,26,32,46,53,54
15403,262099,kayden pierre,53,71,26,41,51,46,51
15404,263058,abdul rabeeh,53,74,48,49,54,43,44
15405,260146,lara sharma,53,54,53,53,56,26,50
15406,267622,anton sorenson,53,57,26,42,50,50,47
15407,253697,sahil tavora,53,70,49,51,50,49,65
15408,271072,emre topcu,53,56,49,52,56,52,53
15409,267893,adam verdon,53,69,43,51,54,46,58
15410,263237,thomas williams,53,54,31,37,45,52,63
15411,266628,cameron windust,53,52,23,36,42,55,55
15412,245435,rakan al najjar,53,56,54,49,55,31,48
15413,264151,mayowa animasahun,53,58,25,28,38,56,57
15414,277207,oskar annell,53,54,59,51,51,29,55
15415,275080,kenan bilalovic,53,67,42,52,54,36,53
15416,275513,love bjornson,53,69,53,45,52,25,54
15417,273949,stephen bolma,53,64,38,52,57,47,45
15418,253670,gaurav bora,53,57,27,41,37,51,69
15419,268272,luca de meester,53,62,42,49,57,38,43
15420,270035,bela dumrath,53,53,58,51,52,27,50
15421,275184,david ezeh,53,73,51,46,56,23,51
15422,271856,antoine hainaut,53,59,41,53,56,46,48
15423,274055,isaac hughes,53,60,39,47,47,53,56
15424,271094,bartomiej jelonek,53,50,54,53,51,21,59
15425,273809,jeon sung jin,53,65,34,52,55,39,60
15426,270538,frank junior adjei,53,69,50,45,56,25,50
15427,267417,florian kastrati,53,73,43,46,53,42,54
15428,261897,evan khouri,53,72,44,51,57,49,56
15429,236452,daniel lalhlimpuia,53,65,50,42,54,23,56
15430,273799,lim hyeong jin,53,61,29,40,42,52,64
15431,268959,liu yixin,53,57,26,33,34,54,54
15432,277330,rafa mamla,53,55,51,53,55,25,50
15433,267891,harvey o'brien,53,60,34,41,39,52,61
15434,274185,ike orji,53,73,34,40,48,48,60
15435,276315,arthur piedfort,53,60,24,29,37,55,53
15436,276408,florian pruhs,53,55,58,57,52,21,47
15437,276234,jordan semedo,53,70,28,35,45,48,51
15438,208481,karanjit singh,53,52,52,50,54,45,52
15439,269893,storm strand-kolbjrnsen,53,57,54,53,52,32,51
15440,248376,tao qianglong,53,65,52,41,60,32,51
15441,248280,isaac vanmalsawma,53,71,46,52,58,47,61
15442,243506,zhou xin,53,67,30,42,51,52,62
15443,263211,babajide adeeko,53,65,42,51,58,46,51
15444,259561,ayush adhikari,53,68,45,50,57,50,54
15445,270733,ayman al hussaini,53,56,51,50,55,40,53
15446,270699,turki al mutairi,53,81,49,36,53,17,60
15447,248567,sebastian anderson,53,54,32,43,53,50,52
15448,266007,david bendrik,53,64,36,48,50,49,56
15449,270121,nathanael blair,53,80,50,36,47,28,69
15450,262452,alexandru blidar,53,78,37,48,56,37,39
15451,275271,oskar boesen,53,63,44,51,57,44,57
15452,276993,noah brdar,53,58,54,55,52,24,52
15453,271091,sean carey,53,66,28,39,50,51,57
15454,262427,mario enache,53,54,54,53,54,26,53
15455,275204,santiago gutierrez,53,48,60,54,49,23,52
15456,257486,bobby jones,53,55,53,52,54,23,53
15457,246409,pontus kindberg,53,67,31,46,52,48,46
15458,270398,luca kjerrumgaard,53,60,52,37,53,20,54
15459,262210,antonio leone,53,53,23,33,32,54,62
15460,274897,heiber linares,53,55,31,30,35,59,52
15461,273857,piotr liszewski,53,62,27,32,50,52,58
15462,242872,liu le,53,69,25,36,43,54,61
15463,273457,teddy mfuni,53,61,26,32,35,53,63
15464,273023,sebastian nilsson,53,65,24,38,46,53,51
15465,272879,fiachra pagel,53,55,53,52,51,31,51
15466,276896,kacper piechota,53,54,55,49,56,26,48
15467,241622,qian yumiao,53,74,24,39,51,51,62
15468,266857,hayden sargis,53,63,24,30,41,55,56
15469,270066,steven sserwadda,53,72,40,50,59,44,53
15470,256428,ludvig svanberg,53,60,23,33,32,54,57
15471,275319,tang chuang,53,58,54,36,51,21,60
15472,271055,jackson travis,53,70,31,39,60,48,48
15473,273729,jamie andrews,53,59,46,57,55,40,49
15474,276056,joel anker,53,63,47,54,54,38,39
15475,257580,federico brancolini,53,48,54,60,51,25,55
15476,236289,oliver byrne,53,53,52,54,58,51,53
15477,267802,antonio carrera,53,53,53,53,54,29,51
15478,267739,tom donaghy,53,55,52,54,53,25,51
15479,276361,justin duda,53,53,56,45,54,28,54
15480,271570,noureddine el bahhar,53,51,50,57,56,30,51
15481,263304,emmanuel fernandez,53,59,23,28,33,55,61
15482,261232,bret halsey,53,67,23,42,50,50,51
15483,266785,han ji yul,53,55,53,49,52,18,50
15484,269621,johan kenneryd,53,64,25,36,41,52,57
15485,252617,kim kyu pyo,53,63,44,52,54,46,55
15486,277329,kacper kucharczyk,53,69,49,48,54,27,50
15487,271129,jerry lawrence,53,71,45,51,56,44,47
15488,267787,anthony marcucci,53,54,57,48,54,22,51
15489,266528,glenn mcconnell,53,62,47,51,56,42,49
15490,258556,samik mitra,53,51,52,52,54,26,53
15491,259137,devendra murgaonkar,53,74,50,47,56,26,49
15492,264599,muhammed nemil,53,76,41,51,56,35,53
15493,264057,james nieuwenhuizen,53,54,51,53,54,28,50
15494,268616,finn o'boyle,53,76,48,45,56,22,47
15495,275764,morten olsen,53,61,57,36,51,19,43
15496,275751,marius papuga,53,65,40,51,55,44,51
15497,270319,park yong hui,53,67,40,41,56,31,53
15498,277446,paul piffer,53,57,48,46,58,23,49
15499,257475,shi chenglong,53,54,54,55,53,24,52
15500,274274,keegan tingey,53,73,26,29,32,57,55
15501,243106,wang chu,53,67,35,56,54,37,49
15502,269539,wang dongsheng,53,63,26,32,50,51,49
15503,263977,nawaf al rashoudi,52,59,50,50,59,31,41
15504,272303,marwan al sahafi,52,72,42,43,55,25,48
15505,276241,marcel campbell,52,70,42,53,52,37,57
15506,268698,edward caspers,52,62,42,52,53,43,50
15507,271239,rakshit dagar,52,51,53,52,52,28,53
15508,264802,oisin gallagher,52,64,41,51,53,41,56
15509,277046,alex giles,52,68,26,42,41,52,60
15510,276343,abdulelah hawsawi,52,68,41,50,60,50,64
15511,271686,josh johnson,52,67,45,50,53,47,58
15512,274929,mj kamson-kamara,52,63,24,33,33,50,64
15513,264851,owen mason,52,54,51,49,52,29,49
15514,248247,ankit mukherjee,52,75,34,39,44,45,61
15515,271167,alex munteanu,52,62,52,46,53,18,54
15516,275700,nana owusu,52,72,27,41,48,47,49
15517,276449,matthias postl,52,66,54,38,50,19,51
15518,253699,shankar sampingiraj,52,49,37,45,45,51,62
15519,271212,christian schmidt,52,43,54,37,45,24,58
15520,275871,arion sulemani,52,70,52,38,48,33,59
15521,265694,chris sze,52,67,50,44,53,22,45
15522,276679,seydou traore,52,63,50,39,54,20,46
15523,263340,harvey wiles-richards,52,55,53,51,51,33,48
15524,277316,meshal al alaeli,52,81,29,38,50,45,49
15525,269685,azzam al bishi,52,63,51,42,50,21,60
15526,269894,nasser al bishi,52,67,41,52,55,34,42
15527,271087,ali al jassim,52,71,43,47,54,22,35
15528,275753,mathias andreasen,52,65,55,36,48,19,49
15529,256836,hendry antonay,52,74,26,40,46,47,48
15530,270726,sulaiman asiri,52,66,46,49,52,47,53
15531,259764,namgyal bhutia,52,77,45,46,52,45,47
15532,272349,gabriel billington,52,67,41,49,52,49,58
15533,263091,maksymilian boruc,52,51,51,59,52,18,56
15534,275096,pontus carlsson,52,66,39,52,57,39,42
15535,267928,matty carson,52,65,47,49,48,46,53
15536,271229,jack carter,52,76,37,40,53,44,45
15537,275113,ignacy dawid,52,65,39,49,49,50,49
