,id,name,overall,pace,shooting,passing,dribbling,defense,physical,player_positions,club_position,value_eur,wage_eur,club_name,preferred_foot,player_tags,player_traits
12003,268337,federico gonzalez,62,63,53,60,63,37,59,,,,,,,,
12004,252067,george harmon,62,70,40,51,60,57,57,"LWB, LB",LB,850000.0,1000.0,Ross County,Left,,
12005,229135,mike hauptmeijer,62,58,61,61,64,34,63,GK,SUB,375000.0,2000.0,PEC Zwolle,Right,,
12006,256877,jalen hawkins,62,83,46,53,65,24,39,"RM, LM, CAM",RM,975000.0,1000.0,Waldhof Mannheim,Right,,"Rapid, Quick Step"
12007,270649,jose herrera,62,69,60,58,62,22,53,RM,RES,875000.0,2000.0,Argentinos Juniors,Left,,
12008,262667,luca herrmann,62,66,52,68,63,49,63,"CM, CAM",SUB,625000.0,2000.0,Dynamo Dresden,Right,,Press Proven
12009,262838,felix higl,62,64,59,56,58,27,71,ST,SUB,525000.0,650.0,Ulm,Left,,
12010,255176,benjamin hjertstrand,62,66,33,51,51,59,64,"LB, CB",SUB,350000.0,950.0,Halmstad,Left,,
12011,251264,harrison holgate,62,61,25,39,48,62,69,CB,RES,575000.0,2000.0,Fleetwood Town,Right,,
12012,207513,gavan holohan,62,70,58,59,63,54,64,CM,RCM,325000.0,3000.0,Grimsby Town,Right,,
12013,271695,jibril ibrahimi,62,66,61,44,60,24,64,ST,SUB,875000.0,2000.0,U Craiova 1948,Right,,"Technical, Flair"
12014,253491,melih ibrahimoglu,62,70,51,59,68,45,55,"CM, CDM",SUB,800000.0,1000.0,Heracles Almelo,Right,,
12015,257291,zeno ibsen rossi,62,63,31,46,41,61,74,"CB, RB",SUB,750000.0,1000.0,Cambridge United,Right,,Power Header
12016,213649,dejan iliev,62,64,59,60,64,44,60,GK,GK,375000.0,500.0,HJK,Right,,
12017,265483,burak ince,62,75,50,54,69,30,51,CAM,SUB,1000000.0,1000.0,Śląsk Wrocław,Left,,Technical
12018,257060,lenn jastremski,62,59,63,41,57,19,64,ST,SUB,900000.0,550.0,Ulm,Right,,
12019,263514,abdoulaye kamara,62,67,43,59,67,58,65,"CM, CDM",RES,1000000.0,2000.0,Borussia Dortmund,Right,,
12020,263275,bryang kayo,62,67,50,59,65,57,65,"CM, CAM",SUB,875000.0,1000.0,Ingolstadt,Right,,
12021,246987,conor kearns,62,64,59,61,65,30,63,GK,GK,400000.0,500.0,Shelbourne,Right,,
12022,237977,kim han gil,62,78,53,49,63,29,67,"LM, LWB, RM",SUB,400000.0,1000.0,Gwangju,Left,,
12023,210399,florian kirschke,62,63,60,61,65,35,60,GK,SUB,210000.0,650.0,VfB Lübeck,Right,,
12024,276130,colin kleine-bekel,62,62,28,42,39,62,69,CB,LCB,825000.0,3000.0,Holstein Kiel,Right,,
12025,235884,oscar krusnell,62,78,37,53,58,56,60,"LB, LWB",LWB,750000.0,750.0,Haugesund,Left,,Whipped Cross
12026,252984,omar labrador,62,65,32,47,54,59,45,"LB, LWB",LB,300000.0,500.0,Estudiantes Mérida,Left,,Slide Tackle
12027,270931,noe lebreton,62,66,55,60,58,62,58,"CDM, CM",SUB,975000.0,750.0,Caen,Right,,
12028,237102,lee sang ki,62,78,57,57,61,52,74,"RB, RWB",SUB,375000.0,1000.0,Gwangju,Right,,
12029,275207,fedde leysen,62,56,38,49,49,61,68,"CB, LB",SUB,875000.0,1000.0,Union Saint-Gilloise,Left,,
12030,266085,lucas laso,62,61,32,49,57,62,65,CB,RES,900000.0,1000.0,Real Oviedo,Right,,
12031,275311,daniel lucero,62,66,62,50,63,23,62,"ST, CF, RW",RES,900000.0,2000.0,Arsenal de Sarandi,Right,,
12032,261566,maciel,62,58,34,53,60,62,57,"CDM, CM",RES,525000.0,1000.0,New England,Right,,Long Ball Pass
12033,262103,daniel mackay,62,83,53,55,63,30,51,"LM, RM",SUB,800000.0,2000.0,Livingston,Right,,Rapid
12034,274865,jordan majchrzak,62,56,61,47,60,25,54,ST,SUB,925000.0,900.0,Puszcza Niepołomice,Right,,Finesse Shot
12035,264166,manu morillo,62,76,61,51,65,21,47,"ST, RM, LM",RES,1000000.0,3000.0,Real Betis,Right,,"Finesse Shot, Technical, Flair"
12036,254138,max mata,62,72,61,48,58,24,72,ST,SUB,600000.0,2000.0,Shrewsbury Town,Left,,Rapid
12037,225361,luke mcgee,62,63,61,62,63,37,61,GK,GK,350000.0,2000.0,Tranmere Rovers,Right,,
12038,204322,rory mckenzie,62,77,54,57,64,50,64,"LM, CAM, CM",SUB,400000.0,2000.0,Kilmarnock,Right,,
12039,270676,stanley mills,62,71,66,55,65,30,51,"RW, RM",SUB,1000000.0,5000.0,Oxford United,Right,,
12040,264245,kaito mizuta,62,68,59,54,69,29,52,"CF, CAM",RCM,900000.0,2000.0,DSC Arminia Bielefeld,Right,,
12041,245653,jordan murray,62,68,62,46,61,18,68,ST,SUB,425000.0,500.0,Chennaiyin,Right,,
12042,243302,danny musovski,62,63,61,51,62,41,60,"ST, LW",RES,675000.0,2000.0,Real Salt Lake,Right,,
12043,234412,ashley nadesan,62,82,58,51,61,26,68,ST,LS,400000.0,4000.0,Gillingham,Right,,Chip Shot
12044,260190,patrick nwadike,62,56,36,50,55,60,73,CB,SUB,550000.0,800.0,Sirius,Right,,
12045,190665,jonathan obika,62,62,59,44,61,32,74,ST,SUB,325000.0,2000.0,Motherwell,Left,,
12046,242812,kristoffer demarksbakken,62,72,56,56,63,48,59,"LM, ST",SUB,425000.0,950.0,Aalesund,Right,,
12047,182206,richard o'donnell,62,62,62,60,62,52,62,GK,SUB,70000.0,2000.0,Blackpool,Left,,Far Throw
12048,237503,clarke oduor,62,77,41,55,63,57,57,"RW, LWB, LB",RW,575000.0,4000.0,Bradford City,Left,,Technical
12049,241828,luke offord,62,65,28,48,54,61,71,CB,RCB,750000.0,2000.0,Crewe Alexandra,Right,,"Long Ball Pass, Block, Intercept"
12050,201457,vadaine oliver,62,60,60,50,58,41,79,ST,RES,325000.0,4000.0,Bradford City,Right,,"Finesse Shot, Aerial"
12051,272599,tuomas ollila,62,79,57,59,61,55,57,"LB, LWB",SUB,750000.0,500.0,HJK,Left,,
12052,246096,promise omochere,62,74,58,55,62,43,72,"RM, ST",RS,900000.0,2000.0,Fleetwood Town,Right,,
12053,254346,luis ortiz,62,72,57,59,63,41,59,"CAM, LM",LCM,875000.0,500.0,Sportivo Ameliano,Right,,
12054,257036,robin strm,62,67,36,51,55,58,68,"RB, CB",LB,925000.0,1000.0,Silkeborg,Right,,
12055,218873,tim paterok,62,64,61,62,65,33,61,GK,GK,275000.0,1000.0,Saarbrücken,Right,,
12056,248329,oliver petersen,62,64,62,62,64,41,61,GK,SUB,850000.0,700.0,Molde,Right,,
12057,264070,alexandar popovic,62,61,22,44,49,60,72,CB,SUB,825000.0,800.0,Adelaide United,Right,,"Long Ball Pass, Block"
12058,264096,recasens,62,61,30,51,56,62,63,CB,RES,825000.0,1000.0,Espanyol,Right,,
12059,227961,jamie robson,62,79,32,54,63,54,61,"LB, LWB",LB,450000.0,3000.0,Forest Green Rovers,Left,,
12060,256559,oliver rojas,62,73,40,58,59,58,60,"RB, CM",SUB,850000.0,600.0,Audax Italiano,Right,,Jockey
12061,208527,andrea sala,62,64,63,60,64,45,61,GK,SUB,275000.0,700.0,Catanzaro,Right,,
12062,264633,enes sali,62,85,51,53,68,23,38,"LW, RW",LW,1000000.0,550.0,SSC Farul,Right,#Acrobat,"Technical, Flair, Quick Step"
12063,243818,mohammed sangare,62,61,49,54,58,57,77,"CB, LB, CDM",CDM,475000.0,1000.0,Livingston,Left,,
12064,200210,antoni sarcevic,62,47,62,62,64,57,70,"CM, CAM",SUB,325000.0,4000.0,Stockport County,Right,,
12065,239898,nicolas schmid,62,59,62,63,65,31,62,GK,GK,450000.0,1000.0,Blau-Weiß Linz,Right,,
12066,237176,ryan schofield,62,61,61,60,61,30,61,GK,SUB,675000.0,2000.0,Portsmouth,Right,,
12067,269903,oscar schwartau,62,73,56,54,68,37,58,"CAM, ST",SUB,1000000.0,500.0,Brøndby,Right,,
12068,268624,lion semic,62,82,38,50,63,55,64,"RB, RM",SUB,900000.0,500.0,Borussia Dortmund II,Right,,Rapid
12069,259581,sergio barcia,62,61,32,49,55,63,61,"CB, RB",RCB,1200000.0,2000.0,Mirandés,Right,,Slide Tackle
12070,271904,matias silva,62,56,49,58,61,56,56,"CM, CDM",SUB,825000.0,500.0,Liverpool,Right,,
12071,274160,tomas sives,62,65,56,60,61,37,56,"CAM, RM, LM",SUB,850000.0,2000.0,Arsenal de Sarandi,Left,,
12072,257330,will swan,62,82,61,44,60,19,57,ST,SUB,900000.0,4000.0,Mansfield Town,Right,,
12073,252385,jayden sweeney,62,73,37,54,62,57,64,LB,SUB,850000.0,1000.0,Leyton Orient,Left,,
12074,200781,conor thomas,62,64,55,56,59,59,73,"CDM, CM",CDM,350000.0,2000.0,Crewe Alexandra,Right,,Long Throw
12075,251638,razvan tincu,62,43,45,52,45,62,63,CB,SUB,110000.0,950.0,CSM Politehnica Iași,Right,,
12076,266147,jonathan tomkinson,62,64,31,40,41,61,69,CB,RES,825000.0,4000.0,Bradford City,Right,,
12077,255900,noel tornqvist,62,64,61,63,63,46,64,GK,GK,775000.0,500.0,Mjällby,Left,,
12078,262569,ryan trevitt,62,62,58,59,64,47,60,"CAM, CM",LCM,950000.0,7000.0,Exeter City,Right,,
12079,238189,tariq uwakwe,62,72,50,54,57,56,63,"LWB, LB, CDM",SUB,600000.0,2000.0,Swindon Town,Left,,
12080,276094,gonzalo valdivia,62,64,61,57,64,61,64,"LB, LM",RES,775000.0,2000.0,Platense,Left,,
12081,259617,jaime villamil,62,73,25,52,52,55,58,"LB, LWB",SUB,350000.0,500.0,Blooming,Left,,
12082,236325,jake vokins,62,68,45,51,61,58,58,LB,RES,600000.0,6000.0,Southampton,Left,,
12083,252016,dennis waidner,62,68,26,49,61,59,56,"RB, CDM",SUB,850000.0,500.0,Unterhaching,Right,,
12084,251110,wang haijian,62,72,56,57,66,60,58,CM,SUB,800000.0,3000.0,Shanghai Shenhua,Right,,Anticipate
12085,236364,dylan watts,62,53,57,62,64,56,56,CM,LCM,525000.0,850.0,Shamrock Rovers,Right,,"Technical, Flair"
12086,209961,gerrit wegkamp,62,53,62,52,55,35,75,"ST, CF",RS,400000.0,1000.0,Preußen Münster,Right,,Power Header
12087,239728,ukasz wolsztynski,62,62,60,60,64,40,63,"CAM, ST",SUB,400000.0,950.0,Stal Mielec,Right,,
12088,259165,joscha wosz,62,66,54,63,70,49,48,"CM, RW",SUB,875000.0,500.0,Verl,Right,,
12089,263758,d'margio wright-phillips,62,83,59,51,66,28,40,"LM, ST",RES,900000.0,4000.0,Stoke City,Right,,Technical
12090,210820,hampus zackrisson,62,52,48,52,55,60,71,CB,CB,375000.0,800.0,Varberg BoIS,Right,,Long Throw
12091,202073,eriq zavaleta,62,46,46,50,53,59,73,CB,SUB,325000.0,1000.0,LA Galaxy,Right,,
12092,270535,ajdin zeljkovic,62,76,60,55,63,31,61,"ST, LM",SUB,525000.0,850.0,Värnamo,Right,,Technical
12093,224602,zhang wei,62,76,43,55,58,58,65,"LWB, LB",LWB,350000.0,2000.0,Qingdao Hainiu,Right,,
12094,224685,zhang xiaobin,62,55,55,57,57,58,74,"CM, CDM, CB",RDM,400000.0,3000.0,Wuhan Three Towns,Right,,
12095,233668,zhang yan,62,63,58,52,66,32,59,GK,GK,425000.0,2000.0,Chengdu Rongcheng,Right,,
12096,276142,milen zhelev,62,61,30,44,55,63,66,"RB, LB",LB,350000.0,2000.0,Oțelul Galați,Right,,
12097,224615,zheng dalun,62,79,55,56,66,49,53,"RM, LM, RB",RB,400000.0,2000.0,Shenzhen,Right,,
12098,252574,diego zivulic,62,71,48,60,58,57,71,"CDM, CB",SUB,275000.0,2000.0,Oțelul Galați,Right,,
12099,235493,tareq abdullah,62,66,30,53,58,61,62,"RB, CDM",RCM,375000.0,4000.0,Al Tai,Right,,
12100,268749,brian aguilar,62,54,32,45,46,64,63,"CB, RB",RES,900000.0,2000.0,Lanús,Right,,
12101,173891,lucas akins,62,66,61,59,61,51,81,"ST, RWB",RS,190000.0,4000.0,Mansfield Town,Right,,"Bruiser, Press Proven, Long Throw"
12102,231801,alaa al hajji,62,66,56,60,64,54,61,"CM, CDM, CAM",SUB,450000.0,5000.0,Al Wahda,Right,,Long Ball Pass
12103,263376,ali al hamadi,62,74,59,44,63,18,72,ST,LS,900000.0,2000.0,AFC Wimbledon,Right,,
12104,229922,osama al khalaf,62,75,46,59,62,53,68,"RWB, RM, RB",SUB,475000.0,4000.0,Al Fayha,Right,,
12105,255837,nader al sharari,62,70,25,44,42,61,70,"CB, RB",SUB,450000.0,6000.0,Al Shabab,Right,,
12106,252736,hussein ali,62,73,34,49,59,58,59,RB,RB,850000.0,1000.0,SC Heerenveen,Right,,
12107,254958,wildo alonso,62,59,34,51,51,59,59,LB,LB,275000.0,500.0,General Caballero JLM,Left,,
12108,200535,terry antonis,62,61,58,63,63,57,64,"CM, CDM",SUB,400000.0,3000.0,Melbourne City,Right,,
12109,250930,dawid arndt,62,61,59,64,65,47,65,GK,SUB,775000.0,600.0,ŁKS Łódź,Right,,
12110,228191,jonathan aspropotamitis,62,59,29,47,50,60,74,CB,SUB,400000.0,950.0,Macarthur,Right,,"Power Header, Block"
12111,263903,samy baghdadi,62,65,61,58,61,22,58,ST,SUB,525000.0,1000.0,Dunkerque,Right,,
12112,264543,samuel bamba,62,81,50,56,68,24,43,LM,SUB,1000000.0,600.0,Borussia Dortmund II,Right,,"Technical, Flair, Quick Step, Acrobatic"
12113,256306,omer beyaz,62,65,52,62,69,47,38,"CAM, CM",SUB,950000.0,2000.0,Hatayspor,Left,,Flair
12114,224677,bi jinhao,62,59,59,56,56,58,76,"CB, ST",SUB,250000.0,3000.0,Changchun Yatai,Right,,
12115,212782,hiram boateng,62,66,50,60,64,60,76,CM,SUB,450000.0,4000.0,Mansfield Town,Left,,Technical
12116,263642,antonio bordusanu,62,77,54,55,64,31,48,RW,SUB,1000000.0,650.0,Dinamo Bucureşti,Left,,
12117,197945,ryan bowman,62,59,61,47,59,31,78,ST,LS,325000.0,2000.0,Shrewsbury Town,Right,,Aerial
12118,247518,tom bradbury,62,63,34,45,50,60,73,CB,SUB,425000.0,2000.0,Cheltenham Town,Left,,
12119,269415,mario bratu,62,82,61,61,62,28,47,"RW, ST",SUB,975000.0,1000.0,Petrolul 52,Left,,Rapid
12120,227182,anthony breslin,62,72,44,51,56,57,69,"LB, LWB",LB,475000.0,700.0,St Patrick's,Left,,
12121,237190,tom brewitt,62,63,36,45,51,59,77,CB,CB,375000.0,2000.0,Swindon Town,Right,,
12122,260600,csaba bukta,62,85,53,54,65,41,44,"RM, RWB",SUB,800000.0,2000.0,Rheindorf Altach,Right,,Technical
12123,234227,liam burt,62,75,57,57,66,36,50,"LW, LM",SUB,600000.0,800.0,Shamrock Rovers,Right,,"Pinged Pass, Technical"
12124,262588,alexander busch,62,55,29,42,49,62,64,CB,LCB,1100000.0,1000.0,Silkeborg,Right,,
12125,204870,neill byrne,62,45,26,38,45,62,72,CB,SUB,325000.0,4000.0,Stockport County,Right,,"Long Ball Pass, Aerial"
12126,275462,catriel cabellos,62,67,52,61,63,53,52,RW,RES,925000.0,1000.0,Racing Club,Right,,
12127,274745,rodrigo cabrera,62,76,35,50,60,59,56,,,,,,,,
12128,260549,bryan caicedo,62,58,26,46,44,61,67,CB,RES,825000.0,500.0,Barcelona Guayaquil,Right,,
12129,253482,jake cain,62,64,57,60,64,58,59,"CM, CDM",SUB,625000.0,2000.0,Swindon Town,Left,,
12130,262738,mamadou camara,62,62,61,54,64,25,65,"LM, RM",LW,900000.0,1000.0,Quevilly Rouen,Right,,
12131,274487,augusto cambon,62,62,63,54,60,32,64,,,,,,,,
12132,187154,niall canavan,62,40,26,37,41,62,75,CB,CB,250000.0,2000.0,Barrow,Left,,"Long Ball Pass, Aerial"
12133,276693,carlos jatoba,62,60,45,55,49,60,75,"CDM, CM",RCM,400000.0,1000.0,CSM Politehnica Iași,Left,,
12134,255035,cho hyun taek,62,72,39,52,61,57,61,"LB, LWB, LM",SUB,850000.0,1000.0,Ulsan,Left,,
12135,244038,andrea cisco,62,76,61,61,65,24,51,"RM, ST",SUB,925000.0,950.0,Südtirol,Right,,Flair
12136,193608,ollie clarke,62,60,60,59,62,59,77,CM,SUB,325000.0,4000.0,Mansfield Town,Right,,Block
12137,219795,joel coleman,62,62,60,62,63,44,62,GK,SUB,350000.0,2000.0,Bolton Wanderers,Right,,
12138,266328,james connolly,62,60,28,47,50,61,69,CB,SUB,750000.0,1000.0,Morecambe,Right,,Long Ball Pass
12139,227883,marijan cosic,62,70,59,60,62,36,52,LW,SUB,350000.0,850.0,Brommapojkarna,Right,,Finesse Shot
12140,237975,barry cotter,62,73,52,54,60,56,68,"RWB, LWB",SUB,650000.0,2000.0,Barnsley,Right,,"Technical, Flair, Long Throw"
12141,213653,tom dallison,62,45,26,45,47,60,76,"CB, LB",CB,400000.0,2000.0,Colchester United,Left,#Strength,"Power Header, Aerial"
12142,271358,del cerro,62,50,53,58,58,59,66,"CM, CDM, CB",SUB,850000.0,900.0,Burgos,Left,,
12143,223265,mikey devlin,62,46,28,38,44,61,65,CB,RCB,325000.0,1000.0,Livingston,Right,,
12144,266815,ben doak,62,81,52,51,68,27,47,RW,SUB,1200000.0,3000.0,Liverpool,Right,,
12145,230835,jean armel drole,62,78,56,56,64,32,57,"LW, ST",SUB,475000.0,2000.0,Botoşani,Right,,"Rapid, Flair"
12146,256953,xavier dziekonski,62,62,62,62,65,32,60,GK,GK,750000.0,600.0,Korona Kielce,Right,,
12147,271394,josue escartin,62,62,30,46,44,63,61,CB,SUB,975000.0,2000.0,Brest,Right,,
12148,269632,fran alvarez,62,59,60,64,62,46,50,"CM, LM",LCM,575000.0,1000.0,Widzew Lodz,Right,,
12149,241825,tyrese francois,62,67,44,58,67,58,55,"CM, CDM",RES,900000.0,10000.0,Fulham,Left,,Technical
12150,235397,nick freeman,62,71,57,60,64,53,59,"CM, LW",SUB,450000.0,2000.0,Stevenage,Right,,Technical
12151,258589,ged garner,62,70,60,48,62,23,66,,,,,,,,
12152,233868,george gavrilas,62,63,60,61,62,32,60,GK,RES,200000.0,1000.0,Petrolul 52,Right,,
12153,235329,james gibbons,62,71,43,57,62,58,64,RB,RES,450000.0,2000.0,Bristol Rovers,Right,,Long Throw
12154,257348,taras gomulka,62,62,49,58,59,59,64,"CDM, CM",SUB,850000.0,800.0,Brisbane Roar,Right,,"Intercept, Slide Tackle"
12155,244332,jorge gonzalez,62,55,57,61,62,60,54,"CM, LM",SUB,160000.0,500.0,Tacuary,Left,,
12156,260406,kaide gordon,62,69,57,54,65,25,45,"RW, LW",RES,1000000.0,7000.0,Liverpool,Left,,
12157,258637,felix gottlicher,62,63,30,37,47,60,71,CB,SUB,825000.0,950.0,Sandhausen,Right,,
12158,259916,gustav granath,62,65,27,51,41,61,66,CB,RCB,500000.0,750.0,Degerfors,Right,,"Block, Anticipate"
12159,225772,kieran green,62,62,45,52,57,57,70,"CDM, CM",SUB,450000.0,2000.0,Grimsby Town,Right,,Aerial
12160,272941,emin grozdanic,62,63,30,47,52,62,66,CB,LCB,825000.0,650.0,Värnamo,Left,,
12161,275711,zachary hadji,62,58,63,54,62,20,62,ST,SUB,525000.0,2000.0,Stade Lausanne-Ouchy,Right,,
12162,205433,alexander hahn,62,57,40,48,51,59,73,CB,LCB,325000.0,850.0,Preußen Münster,Left,,
12163,253441,aune selland heggeb,62,67,61,47,62,23,61,ST,SUB,900000.0,850.0,Brann,Right,,
12164,274133,melker heier,62,72,61,58,65,52,62,"CM, CAM, LW",LW,900000.0,850.0,Sirius,Right,,
12165,258895,charles-jesaja herrmann,62,67,62,49,55,31,65,ST,SUB,900000.0,1000.0,Waldhof Mannheim,Right,,
12166,247032,kadir hodzic,62,64,34,55,60,58,60,LB,RES,350000.0,1000.0,Häcken,Left,,
12167,259475,jake hollman,62,71,54,58,66,57,59,"CM, CDM, CAM",SUB,900000.0,750.0,Macarthur,Right,,"Intercept, Technical"
12168,251417,eric hottmann,62,64,59,53,60,26,70,"ST, RM",SUB,625000.0,1000.0,Jahn Regensburg,Right,,
12169,261766,andreas hountondji,62,71,58,54,63,19,58,"RM, ST, LM",RS,1200000.0,1000.0,Rodez,Right,,
12170,240472,hu ruibao,62,71,30,47,55,61,67,"CB, LWB",LCB,500000.0,3000.0,Chengdu Rongcheng,Left,,Long Ball Pass
12171,236209,denver hume,62,82,37,52,62,55,59,"LB, LWB",RES,500000.0,2000.0,Portsmouth,Left,,Rapid
12172,252966,hwang jae hwan,62,71,52,57,66,33,41,"CAM, LM",SUB,900000.0,2000.0,Ulsan,Right,,Technical
12173,242004,jeon jin woo,62,83,56,53,64,33,53,"LW, ST, RW",SUB,625000.0,1000.0,Suwon Bluewings,Right,,Rapid
12174,252427,jeong min ki,62,65,58,54,70,20,59,GK,SUB,400000.0,2000.0,Jeonbuk Motors,Right,,
12175,272718,joel roca,62,79,56,51,68,27,45,"LM, RM, CAM",RES,1100000.0,2000.0,Girona,Right,,
12176,215350,federico jourdan,62,58,57,58,63,57,70,CM,RES,325000.0,3000.0,Central Cordoba SdE,Right,,Slide Tackle
12177,264845,julen jon,62,70,56,57,60,40,63,"ST, CAM, LM",RES,1000000.0,13000.0,Roma,Left,,
12178,192250,matthew jurman,62,38,40,52,46,60,78,CB,LCB,190000.0,950.0,Macarthur,Left,,Long Ball Pass
12179,233770,kang yoon seong,62,63,47,58,57,57,61,"RB, CM, RWB",SUB,450000.0,2000.0,Daejeon Citizen,Right,,
12180,243738,malte karbstein,62,65,36,42,47,62,70,CB,SUB,525000.0,1000.0,Waldhof Mannheim,Left,,Jockey
12181,243042,niklas kastenhofer,62,67,28,43,51,62,63,CB,SUB,575000.0,700.0,VfB Lübeck,Right,,
12182,221279,liam kelly,62,71,58,62,65,56,46,"CM, CDM",LCM,425000.0,2000.0,Crawley Town,Right,,"Dead Ball, Long Ball Pass, Press Proven"
12183,272648,topi keskinen,62,74,57,57,65,35,53,"LW, RW, RM",LW,950000.0,500.0,HJK,Right,,
12184,256375,kristoffer khazeni,62,76,58,63,66,45,64,"CM, LW",SUB,400000.0,2000.0,Norrköping,Right,,
12185,222405,liam kinsella,62,72,51,58,63,62,77,CM,SUB,450000.0,3000.0,Swindon Town,Right,,"Jockey, Intercept, Slide Tackle, Relentless"
12186,244783,tobias koch,62,66,52,59,62,57,70,"CM, CDM",LCM,900000.0,2000.0,Blau-Weiß Linz,Right,,
12187,256770,kaan kurt,62,70,45,57,65,59,51,RB,RB,850000.0,850.0,1860 München,Right,,
12188,238969,ross laidlaw,62,62,61,60,62,25,63,GK,GK,275000.0,1000.0,Ross County,Right,,
12189,233375,darragh leahy,62,63,50,57,58,58,66,"LB, CB",SUB,450000.0,700.0,Dundalk,Left,,Long Throw
12190,269564,granit lekaj,62,35,37,46,48,63,73,CB,SUB,190000.0,2000.0,Winterthur,Right,,
12191,254151,daniel lino,62,65,49,60,61,54,61,"LB, CM",RES,850000.0,500.0,The Strongest,Left,,
12192,228577,armani little,62,78,61,62,66,51,56,"CM, CDM",RDM,500000.0,3000.0,AFC Wimbledon,Right,,Trivela
12193,263614,arian llugiqi,62,68,58,55,62,35,65,"LM, LWB",RES,875000.0,1000.0,Ingolstadt,Left,,
12194,273968,santiago lujan,62,63,57,59,65,36,57,RM,RES,900000.0,2000.0,Huracán,Right,,
12195,235064,calum macdonald,62,72,34,52,57,58,63,"LB, LWB",LB,425000.0,3000.0,Mansfield Town,Left,,Long Throw
12196,233052,jacob maddox,62,71,55,61,66,54,58,CM,SUB,525000.0,3000.0,Forest Green Rovers,Right,,Technical
12197,269136,kobbie mainoo,62,74,55,57,66,58,67,"CDM, CM, CAM",RES,1200000.0,4000.0,Manchester United,Right,,"Long Ball Pass, Technical, Flair, Trivela"
12198,260401,mamadi camara,62,78,51,59,66,41,44,"CAM, RM, LM",SUB,950000.0,800.0,Reading,Right,,
12199,257333,manu garrido,62,57,62,54,61,20,59,ST,RES,900000.0,4000.0,Celta de Vigo,Right,,
12200,257214,marco camus,62,70,56,58,63,32,50,"LM, RM",RES,900000.0,4000.0,Valencia,Left,,
12201,199498,gavin massey,62,79,59,60,65,50,65,"ST, RWB",SUB,400000.0,2000.0,Port Vale,Right,,Flair
12202,263442,yannis m'bemba,62,53,31,47,41,61,63,"CB, CDM",SUB,825000.0,3000.0,Nantes,Left,,
12203,238188,luke mccormick,62,73,56,62,64,54,66,"CM, CAM",SUB,575000.0,2000.0,Bristol Rovers,Right,,
12204,214924,jordan mcghee,62,54,53,55,58,62,70,"CDM, CM, CB",CDM,425000.0,1000.0,Dundee,Right,,
12205,231411,robbie mckenzie,62,67,47,54,54,60,72,"RB, LB",SUB,475000.0,3000.0,Gillingham,Right,,"Block, Anticipate, Long Throw"
12206,258243,gideon mensah,62,75,32,46,53,60,72,"RWB, RB",RES,775000.0,650.0,Varberg BoIS,Right,,
12207,246858,nicholas mickelson,62,73,33,47,59,57,67,"RB, LB",SUB,750000.0,2000.0,OB,Right,,
12208,248456,miguel mari,62,60,51,64,64,50,50,CM,RES,525000.0,2000.0,Eldense,Right,,Long Ball Pass
12209,219725,stefano minelli,62,62,58,55,63,41,62,GK,SUB,325000.0,700.0,FeralpiSalò,Left,,
12210,248700,juan camilo moreno,62,82,33,46,54,59,66,LB,RES,950000.0,500.0,Deportivo Pereira,Left,,
12211,242967,callum morton,62,81,60,52,62,35,66,"ST, LW",RES,600000.0,4000.0,Forest Green Rovers,Right,,Relentless
12212,274447,ngal'ayel mukau,62,54,39,52,61,63,51,"CDM, CM",RDM,950000.0,750.0,Mechelen,Left,,
12213,238242,mun ji hwan,62,55,47,55,59,61,75,"CM, CDM",SUB,400000.0,2000.0,Incheon United,Right,,"Intercept, Slide Tackle"
12214,262071,nathan ngoy,62,74,27,43,51,61,68,"CB, RB",LCB,900000.0,2000.0,Standard Liège,Right,,
12215,211087,krystian nowak,62,54,42,50,51,60,69,CB,RCB,375000.0,700.0,Bohemians,Right,,Power Header
12216,259081,moses nyeman,62,70,40,56,65,58,50,"CDM, CM",RES,900000.0,750.0,Real Salt Lake,Right,,
12217,243840,lee o'connor,62,70,53,60,64,61,69,"CM, CDM",RB,575000.0,3000.0,Tranmere Rovers,Right,,"Anticipate, Slide Tackle"
12218,220669,fejiri okenabirhie,62,79,60,54,63,32,59,ST,SUB,475000.0,2000.0,Cambridge United,Right,,
12219,259153,dogukan ozkan,62,62,64,62,60,55,62,GK,RES,500000.0,2000.0,Antalyaspor,Right,,
12220,242391,maxime pattier,62,63,61,62,64,30,61,GK,SUB,475000.0,950.0,Concarneau,Right,,
12221,178584,alex pearce,62,31,26,42,43,62,71,CB,SUB,130000.0,2000.0,AFC Wimbledon,Right,,"Power Header, Aerial"
12222,196876,grenddy perozo,62,59,35,44,52,61,67,CB,SUB,70000.0,500.0,Monagas,Right,,
12223,237705,dylan pierias,62,87,40,51,65,50,63,RM,RM,550000.0,2000.0,Western Sydney Wanderers,Right,,"Rapid, Quick Step"
12224,262450,vlad pop,62,73,52,58,61,54,70,"CDM, CM",SUB,850000.0,2000.0,U Craiova 1948,Right,,
12225,260728,aaron pressley,62,70,59,44,56,24,75,ST,LS,900000.0,1000.0,Stevenage,Right,,Aerial
12226,262242,sidney raebiger,62,68,52,65,66,55,46,"CM, CAM",RES,1100000.0,2000.0,Eintracht Frankfurt,Right,,
